,Date,Open,High,Low,Close,Volume,MA5,MA20,MA60,AlexanderFilter,RS,RSI,Money Flow Index,%B,10 days Volatility,30 days Volatility,Chaikin Oscilator,MACD,Accumulation and Distribution Oscillator,%K,William %R
174,22/09/2020,5520,5565,5430,5450,163442500,5638.0,6111.25,6114.166667,-14.57680251,0.267657993,21.114369500000002,9.399312096000001,0.026846805,216.52713459999998,300.7703535,-246428877.2,-275.3846154,-1848221432.0,1.869158879,0.981308411
175,23/09/2020,5450,5585,5425,5505,100517000,5589.0,6069.5,6110.5,-12.41050119,0.260223048,20.64896755,14.04736755,0.11744380800000001,176.62389419999997,323.4139075,-261619556.9,-309.8076923,-1848221432.0,7.804878049,0.92195122
176,24/09/2020,5430,5535,5390,5445,88618500,5527.0,6011.75,6107.166667,-14.04893449,0.272373541,21.40672783,14.08300954,0.11883952199999999,193.6291559,347.01268789999995,-267248322.1,-347.05128210000004,-1869612105.0,5.670103093,0.9432989690000001
177,25/09/2020,5480,5625,5460,5610,100705000,5523.0,5967.5,6106.083333,-10.16813451,0.432773109,30.20527859,18.64497084,0.254575631,181.5599075,358.80217389999996,-190904212.5,-371.12179489999994,-1787217105.0,22.68041237,0.773195876
178,28/09/2020,5650,5695,5500,5515,93522000,5505.0,5929.5,6103.083333,-5.077452668,0.361867704,26.57142857,20.46522983,0.21970943199999998,132.8015437,372.65954819999996,-133024702.9,-364.3589744,-1866351105.0,13.44086022,0.865591398
179,29/09/2020,5575,5635,5460,5505,117778500,5516.0,5878.75,6098.166667,-6.773920406,0.385892116,27.84431138,19.89933086,0.23643705899999998,106.7988764,384.1044418,-98371899.13,-366.53846150000004,-1923557805.0,13.85542169,0.861445783
180,30/09/2020,5565,5565,5420,5420,107377000,5499.0,5828.0,6090.666667,-10.41322314,0.543859649,35.22727273,20.6613889,0.203265743,98.93937538,394.5408372,-130826754.7,-382.6923077,-2030934805.0,4.137931034,0.95862069
181,01/10/2020,5485,5570,5480,5570,56893000,5524.0,5781.5,6085.666667,-4.948805461,0.608187135,37.81818182,28.07877232,0.330005232,71.14949051,397.3121149,-124359082.2,-377.2435897,-1974041805.0,24.82758621,0.7517241379999999
182,02/10/2020,5560,5565,5440,5505,66848000,5503.0,5737.75,6078.5,-4.260869565,0.407608696,28.95752896,20.62815491,0.29522572,62.09669879,401.5976428,-106841649.7,-355.5448718,-1971367885.0,16.1971831,0.8380281690000001
183,05/10/2020,5515,5560,5460,5520,58291000,5504.0,5699.5,6070.666667,-4.083405733999999,0.534246575,34.82142857,25.91702883,0.326213666,54.242511,403.9169675,-60449608.48,-337.62820510000006,-1959709685.0,27.08333333,0.729166667
184,06/10/2020,5630,5715,5600,5700,141955500,5543.0,5667.75,6062.333333,1.2433392540000001,0.919354839,47.89915966,35.56156959,0.537807478,76.43461258,398.1639807,-20041229.47,-309.6794872,-1854786054.0,66.66666667,0.333333333
185,07/10/2020,5600,5755,5580,5755,89937500,5610.0,5643.25,6056.583333,2.67618198,1.0,50.0,42.90697529,0.665210357,101.20400190000001,391.25158860000005,40461259.54,-267.7564103,-1764848554.0,100.0,0.0
186,08/10/2020,5790,5800,5710,5780,77384500,5652.0,5641.75,6049.583333,6.055045872000001,1.303030303,56.57894737,57.46652315,0.7060426320000001,114.0438512,369.26808239999997,104969938.7,-215.0641026,-1721857165.0,95.12195122,0.048780488
187,09/10/2020,5750,5775,5720,5775,54250500,5706.0,5635.25,6042.916667,4.9046321530000005,1.3578947369999999,57.58928571,55.01919957,0.718706987,127.20947290000001,350.8374505,155402024.4,-164.6794872,-1667606665.0,93.90243902,0.06097561
188,12/10/2020,5840,5875,5830,5855,82918500,5773.0,5625.5,6037.166667,7.529843893,2.265625,69.37799043,65.29340346,0.9136673120000001,143.17908369999998,341.7205242,170091282.3,-110.3205128,-1658393499.0,95.87628866,0.041237113
189,13/10/2020,5840,5860,5770,5855,48250500,5804.0,5625.25,6032.25,4.367201426,2.09375,67.67676768,59.64477742,0.915372843,148.9303528,317.0855125,174736918.4,-73.36538462,-1615504165.0,95.87628866,0.041237113
190,14/10/2020,5840,5900,5810,5900,83117500,5833.0,5632.75,6027.583333,6.980961015,2.75,73.33333333,66.93732641,0.94982468,136.3093907,295.78074649999996,169955437.8,-24.55128205,-1532386665.0,100.0,0.0
191,15/10/2020,5875,5880,5760,5785,82067000,5834.0,5634.25,6022.0,5.086285195,1.466666667,59.45945946,59.26192147,0.7514138220000001,127.38131729999999,265.0186576,156621971.1,16.47435897,-1580259082.0,76.04166667,0.239583333
192,16/10/2020,5785,5790,5730,5760,89051500,5831.0,5640.75,6015.666667,6.2730627310000004,1.803278689,64.32748538,51.397008899999996,0.695651976,99.70080240000001,239.4841679,129259451.9,46.73076923,-1580259082.0,70.83333333,0.291666667
193,19/10/2020,5750,5900,5710,5900,56871500,5840.0,5655.5,6010.666667,5.92459605,2.338983051,70.05076142,59.34605139,0.8769326040000001,63.64157446,219.8767963,88626936.11,74.42307692,-1523387582.0,100.0,0.0
194,20/10/2020,5880,5880,5785,5805,74995500,5830.0,5673.25,6004.416667,5.449591281,2.262295082,69.34673367,60.81144494,0.7083642729999999,52.97169055,190.2706406,64313284.5,108.8461538,-1566806030.0,79.34782609,0.20652173899999998
195,21/10/2020,5860,5865,5730,5780,77944000,5806.0,5687.0,5997.416667,4.710144928,1.636363636,62.06896552,54.42160224,0.650223704,50.5197981,163.76100469999997,44278252.03,133.5897436,-1587013733.0,73.91304348,0.260869565
196,22/10/2020,5740,5800,5705,5800,96872500,5809.0,5704.75,5992.416667,1.754385965,2.113207547,67.87878788,52.80333922,0.662974405,49.29756586,163.5508755,32188775.11,140.0,-1490141233.0,77.27272727,0.22727272699999998
197,23/10/2020,5840,5840,5750,5770,66328000,5811.0,5712.75,5986.916667,0.260642919,1.8474576269999998,64.88095238,53.25794089,0.59865134,49.78955714,159.70641469999998,31399089.91,140.6730769,-1526990122.0,59.375,0.40625
198,26/10/2020,5725,5835,5725,5815,70452500,5794.0,5727.75,5980.75,0.605536332,1.3898305080000002,58.15602837,50.20793742,0.656640205,48.48711169,147.50555549999999,48727751.4,136.47435900000002,-1482156713.0,73.4375,0.265625
199,27/10/2020,5815,5830,5755,5790,89482000,5791.0,5742.0,5975.0,0.25974026,1.109375,52.59259259,45.63048279,0.592304961,47.29957717,145.3249233,36662570.67,130.6089744,-1488122180.0,43.58974359,0.564102564
200,02/11/2020,5760,5825,5720,5820,151006500,5799.0,5762.0,5968.0,-0.597779676,1.125,52.94117647,34.94379083,0.634507423,37.16517187,146.8714479,77071252.89,113.4615385,-1351497251.0,58.97435897,0.41025641
201,03/11/2020,5840,5895,5835,5890,78152000,5817.0,5778.0,5964.0,0.597779676,1.365079365,57.71812081,41.57607405,0.7753447259999999,44.78839135,150.82928169999997,112944446.0,101.5705128,-1286370584.0,94.87179487,0.051282050999999995
202,04/11/2020,5900,5940,5785,5820,78626000,5827.0,5793.75,5957.5,-1.355932203,0.9090909090000001,47.61904762,33.82190802,0.581683005,41.15823125,152.00045690000002,140745381.7,80.48076923,-1329488068.0,48.93617021,0.5106382979999999
203,05/11/2020,5900,6180,5900,6150,161090000,5894.0,5825.25,5956.583333,6.3094209160000005,1.766233766,63.84976526,44.71514384,1.404252373,106.62551289999999,170.9304602,158224991.3,90.12820513,-1202917354.0,93.68421053,0.063157895
204,06/11/2020,6160,6300,6060,6300,137303500,5996.0,5855.25,5957.25,9.375,2.038961039,67.09401709,47.53184523,1.3370097570000001,171.9309454,193.1119422,181691350.5,104.93589740000002,-1065613854.0,100.0,0.0
205,09/11/2020,6300,6400,6215,6285,82739500,6089.0,5881.75,5959.0,6.525423729,2.754385965,73.36448598,54.44765174,1.129148759,202.6055281,210.5458514,212813408.4,107.0192308,-1085739678.0,83.45323741,0.165467626
206,10/11/2020,6395,6600,6380,6480,191073500,6207.0,5916.75,5965.0,11.62790698,3.769230769,79.03225806,65.05269669,1.188504346,251.159312,237.145115,207379403.9,122.5,-1103109997.0,86.59217877,0.134078212
207,11/11/2020,6540,6565,6480,6540,131383500,6351.0,5955.0,5971.083333,13.14878893,3.461538462,77.58620690000001,67.21871609,1.1032146059999999,281.3787483,268.10906780000005,165115797.7,148.52564099999998,-1049010908.0,93.29608939,0.067039106
208,12/11/2020,6410,6495,6405,6420,83082500,6405.0,5983.25,5973.75,10.68965517,3.157894737,75.94936709,66.44850681,0.917807548,281.0022242,280.66983369999997,121120196.2,165.0,-1104399242.0,79.88826816,0.20111731800000002
209,13/11/2020,6420,6450,6320,6390,82374500,6423.0,6010.0,5975.25,10.74523397,3.1034482760000004,75.63025209999999,65.87527743,0.846821596,261.1938935,287.36064260000006,83796670.65,183.2051282,-1098062742.0,76.53631285,0.234636872
210,16/11/2020,6485,6485,6385,6480,54905000,6462.0,6039.0,5976.5,11.43594153,3.344827586,76.98412698,71.66077578,0.878982358,236.6690728,291.5718417,53632658.59,208.6217949,-1048648242.0,86.36363636,0.13636363599999998
211,17/11/2020,6500,6565,6490,6550,119784000,6476.0,6077.25,5979.666667,13.12607945,4.0,80.0,72.93829654,0.8875600240000001,210.5475006,303.6996415,65213850.98,241.3782051,-976777841.6,94.31818182,0.056818182
212,18/11/2020,6550,6575,6540,6570,99789000,6482.0,6117.75,5983.666667,12.88659794,3.9038461539999996,79.60784314,73.67230339,0.860313502,129.3454676,309.93798660000004,87002628.31,273.4935897,-905499984.5,96.59090909,0.034090908999999996
213,19/11/2020,6520,6640,6515,6615,147346500,6521.0,6153.5,5988.666667,12.3089983,4.510638298,81.85328185,76.21146311,0.852419066,106.7988764,315.5304616,125605487.1,301.60256410000005,-817092084.5,97.28260870000001,0.027173912999999997
214,20/11/2020,6640,6650,6550,6600,68468500,6563.0,6193.25,5992.583333,13.40206186,4.12,80.46875,84.23188892,0.807308109,98.62048469,324.6374474,153981895.8,337.94871789999996,-817092084.5,94.21965318,0.057803468
215,23/11/2020,6600,6610,6550,6600,75265500,6587.0,6234.25,5996.916667,7.3170731710000005,3.84,79.33884298,79.17175131,0.778822517,74.51342161,332.8272825,168294403.1,346.7948718,-766915084.5,94.21965318,0.057803468
216,24/11/2020,6600,6600,6545,6565,72349500,6590.0,6272.5,5996.333333,4.2063492060000005,4.465116279,81.70212766,79.04517377,0.72882449,73.79701891,337.77626549999997,146796519.5,343.30128210000004,-786646766.3,88.66666667,0.11333333300000001
217,25/11/2020,6580,6585,6380,6410,170140500,6558.0,6304.5,5994.916667,1.988862371,1.7027027030000002,63.0,68.10933406,0.588201454,82.37111144,335.244521,102628445.9,329.6794872,-906990046.8,59.3220339,0.406779661
218,26/11/2020,6350,6490,6300,6480,64339000,6531.0,6337.75,5998.333333,0.0,1.486486486,59.782608700000004,62.20328039,0.627437403,76.87002016,336.0979107,49628049.5,301.98717949999997,-849423573.1,60.91954023,0.39080459799999995
219,27/11/2020,6480,6490,6380,6385,87361500,6488.0,6367.5,5996.083333,-2.370030581,1.222222222,55.0,56.40723715,0.517556447,77.76406625,333.30037339999996,-14692696.89,270.4166667,-928843118.6,24.28571429,0.7571428570000001
220,30/11/2020,6385,6400,6135,6205,393091500,6409.0,6386.75,5992.25,-3.348909657,0.563492064,36.04060914,38.29937612,0.292738117,123.91932859999999,329.1747256,-77222354.19,237.1153846,-1114263637.0,13.59223301,0.86407767
221,01/12/2020,6220,6435,6220,6395,114563500,6375.0,6412.0,5990.5,0.078247261,0.76984127,43.49775785,37.53426359,0.477311461,126.11998259999999,322.1716244,-134968911.2,213.8782051,-1042328417.0,50.48543689,0.49514563100000003
222,02/12/2020,6460,6485,6340,6450,93897500,6383.0,6443.5,5991.666667,-0.46296296299999995,1.058823529,51.42857143,42.99906459,0.512595291,122.8912121,313.57331239999996,-147782043.7,186.3782051,-993760744.1,61.16504854,0.388349515
223,03/12/2020,6500,6525,6425,6460,98210000,6379.0,6459.0,5994.583333,-1.374045802,1.145833333,53.39805825,48.50843297,0.502271648,113.0707743,309.6998547,-96822246.64,152.3397436,-1023223744.0,63.10679612,0.368932039
224,04/12/2020,6460,6465,6360,6390,64995500,6380.0,6463.5,5995.5,-2.7397260269999997,0.836363636,45.54455446,44.931106299999996,0.325318572,103.26664509999999,299.048909,-76340406.54,115.224359,-1051078958.0,49.51456311,0.504854369
225,07/12/2020,6500,6580,6480,6520,96636000,6443.0,6475.25,6000.083333,-1.4361300080000001,0.9454545459999999,48.59813084,44.14031222,0.614819482,92.64987858,287.6267354,-71539770.58,79.23076923,-1070406158.0,74.75728155,0.252427185
226,08/12/2020,6520,6520,6425,6490,70561500,6462.0,6475.75,6011.416667,-1.6666666669999999,0.8620689659999999,46.2962963,38.67938517,0.536544349,83.69737152,274.14316010000005,-52825489.65,44.29487179,-1044409816.0,68.93203883,0.310679612
227,10/12/2020,6590,6600,6540,6575,151420500,6487.0,6477.5,6022.583333,-0.378787879,0.931034483,48.21428571,38.82108901,0.746397599,95.7862203,257.7906127,-30971890.33,15.86538462,-1019173066.0,85.4368932,0.145631068
228,11/12/2020,6600,6780,6595,6735,214160000,6542.0,6493.25,6034.0,2.5894897180000003,1.238938053,55.33596838,44.09996913,1.036545674,131.61401899999998,247.0591472,28741368.97,-5.16025641,-909199012.2,93.02325581,0.069767442
229,14/12/2020,6800,6830,6795,6820,179785500,6628.0,6514.75,6050.0,6.39625585,1.389380531,58.14814815,51.54879234,1.08475402,166.6853323,234.0961341,89825776.35,3.2371794869999997,-832148083.6,98.56115108,0.014388488999999999
230,15/12/2020,6830,6900,6605,6790,164024500,6682.0,6530.25,6067.333333,4.7839506169999995,1.401785714,58.36431227,48.9871803,0.953336593,153.6269833,216.2673243,133686148.8,10.22435897,-790446939.6,85.62091503,0.14379085
231,16/12/2020,6860,6950,6840,6950,138674000,6774.0,6550.25,6087.25,8.848864526,2.333333333,70.0,57.12516089,1.087779309,180.9171081,209.1240993,180439292.0,31.73076923,-651772939.6,100.0,0.0
232,17/12/2020,6965,7000,6820,6935,91920000,6846.0,6568.5,6109.0,11.76470588,2.083333333,67.56756757,61.085217099999994,0.983189773,193.9207312,186.2332021,212323337.3,75.06410256,-626239606.2,92.48554913,0.075144509
233,18/12/2020,6935,6935,6755,6800,147238500,6859.0,6577.75,6128.916667,6.333072713,1.9021739130000002,65.54307116,59.04045261,0.7833800409999999,184.3020618,179.8812108,210182876.3,98.81410256,-699858856.2,76.87861272,0.23121387300000001
234,21/12/2020,6890,6890,6800,6830,93692500,6861.0,6589.25,6151.916667,5.891472867999999,3.232142857,76.37130802,73.95933538,0.795562123,155.13623049999998,181.5107129,151745032.8,114.7115385,-731089689.6,78.20512821,0.217948718
235,22/12/2020,6740,6820,6710,6715,61790500,6846.0,6595.0,6172.083333,3.947368421,1.8101265819999999,64.41441441,69.50101240000001,0.646003121,136.8722032,176.357355,69756282.36,123.4615385,-787262871.4,56.81818182,0.43181818200000005
236,23/12/2020,6905,6905,6620,6725,76948000,6801.0,6603.0,6193.416667,5.24256651,1.6962025319999998,62.91079812,69.27014272,0.647159371,104.0492672,177.5994244,10182038.97,141.9551282,-807512345.1,57.03125,0.4296875
237,28/12/2020,6790,6820,6660,6780,60234000,6770.0,6621.5,6212.916667,3.987730061,1.8101265819999999,64.41441441,68.62281859,0.692622933,76.78541528,181.0052178,-29430951.65,154.77564099999998,-777395345.1,65.625,0.34375
238,29/12/2020,6775,6810,6740,6765,34212500,6763.0,6635.75,6233.75,4.237288136,2.102941176,67.77251185,71.98167391,0.657400776,74.42445835,180.9469689,-41602976.26,170.1923077,-787170345.1,59.13043478,0.408695652
239,30/12/2020,6800,6800,6700,6770,52675500,6751.0,6655.0,6254.833333,2.965779468,1.735294118,63.44086022,67.81693453,0.644602047,75.32595834,179.1530227,-34403703.45,180.48076919999997,-766100145.1,60.0,0.4
240,04/01/2021,6800,6855,6720,6835,47937000,6775.0,6686.5,6278.416667,1.484780995,2.112903226,67.87564767,71.86002628,0.7142243890000001,75.57942842,181.75960930000002,-25202179.2,179.77564099999998,-732366700.6,64.13043478,0.35869565200000003
241,05/01/2021,6860,7090,6850,7090,104831000,6848.0,6721.25,6303.75,3.958944282,2.6612903230000002,72.68722467,71.1280119,1.009664115,106.6876281,199.4506344,25585645.05,183.4294872,-627535700.6,100.0,0.0
242,06/01/2021,7050,7075,6880,6945,89753500,6881.0,6746.0,6327.75,2.2827687780000003,1.4615384619999998,59.375,61.7814282,0.782885147,107.7601503,206.20411950000002,64922574.86,181.73076919999997,-657453534.0,70.10309278,0.298969072
243,07/01/2021,7000,7050,6910,6965,71360000,6921.0,6771.25,6351.833333,0.215827338,1.318681319,56.87203791,58.49703454,0.786418507,114.9826074,213.43259410000002,82085098.19,161.6346154,-672744962.5,74.22680412,0.257731959
244,08/01/2021,7035,7080,6975,7050,75033500,6977.0,6804.25,6374.333333,1.658255227,1.611764706,61.71171171,69.50925132,0.895522492,130.5718193,223.8380491,68684221.52,149.2948718,-640587748.3,91.4893617,0.08510638300000001
245,11/01/2021,7150,7360,7145,7345,169034500,7079.0,6845.5,6400.833333,8.014705882000001,1.929411765,65.86345382,70.52771087,1.187338752,184.3800423,252.92862409999998,93576572.27,157.7884615,-495139457.6,97.97297297,0.02027027
246,12/01/2021,7345,7380,7160,7160,95235000,7093.0,6879.0,6423.833333,4.831625183,1.378151261,57.95053004,62.32627485,0.9021745170000001,182.8995626,264.19800019999997,99319618.52,148.5576923,-590374457.6,71.05263158,0.289473684
247,13/01/2021,7245,7275,7070,7120,76581500,7128.0,6906.25,6446.25,6.031273269,1.64,62.12121212,66.00645473,0.819052951,175.7903581,266.6648437,88202870.16,154.4230769,-629599128.3,65.78947368,0.342105263
248,14/01/2021,7050,7090,6995,7020,89319500,7139.0,6920.5,6465.666667,4.3866171,1.316666667,56.83453237,57.83206998,0.651301096,156.6524816,266.113019,17753702.97,157.08333330000002,-671908365.1,52.63157895,0.473684211
249,15/01/2021,7095,7100,6840,6955,89853500,7120.0,6927.25,6484.0,2.5811209440000003,1.4363636359999998,58.95522388,56.31239463,0.54258565,134.16501029999998,258.3849948,-21262576.91,152.6282051,-682276076.7,44.07894737,0.559210526
250,18/01/2021,6955,7125,6845,7120,86343000,7075.0,6943.75,6504.333333,5.2475979310000005,1.7181818180000001,63.21070234,56.78862637,0.767255673,114.63420079999999,241.4309195,-24403447.1,154.1346154,-599016755.2,63.88888889,0.36111111100000004
251,19/01/2021,7120,7120,7005,7095,73777000,7062.0,6951.0,6526.166667,4.800590842,1.5478260869999998,60.75085324,57.3986907,0.7141056240000001,114.7006975,233.2380758,6771871.806,159.1025641,-557316711.8,58.08823529,0.41911764700000004
252,20/01/2021,7165,7295,7070,7095,107216000,7057.0,6959.0,6548.416667,3.8039502560000003,1.589285714,61.37931034,60.02408986,0.6988627159999999,105.8595768,225.90982709999997,18953592.7,157.5,-640706934.0,58.08823529,0.41911764700000004
253,21/01/2021,7280,7300,7060,7075,66428000,7068.0,6972.75,6568.0,-0.211565585,1.525862069,60.40955631,59.21473646,0.651549018,97.41791416,216.242919,-11709319.73,137.01923080000003,-698831434.0,53.78787879,0.462121212
254,22/01/2021,7075,7160,7075,7080,80829000,7093.0,6985.25,6589.25,1.943844492,1.422413793,58.71886121,53.98885168,0.641937571,96.17821999,198.6705816,-69697789.94,135.0,-770151139.9,44.44444444,0.5555555560000001
255,25/01/2021,7200,7200,7000,7035,76836500,7076.0,7001.25,6610.166667,1.005025126,0.912,47.69874477,46.85975975,0.554387753,55.78754341,186.54169919999998,-96998226.17,132.56410259999998,-820094864.9,36.11111111,0.638888889
256,26/01/2021,6955,7000,6820,6820,98658000,7021.0,7006.0,6627.166667,-3.262411348,0.820143885,45.05928854,46.57863364,0.185577462,88.14902155,169.7030904,-137467529.1,112.24358970000002,-918752864.9,0.0,1.0
257,27/01/2021,6820,6930,6705,6790,97920000,6960.0,7006.5,6644.166667,-7.556160654,0.75862069,43.1372549,40.23315919,0.13215365,111.3114999,158.6029284,-163671130.4,72.1474359,-942688864.9,12.59259259,0.874074074
258,28/01/2021,6790,6925,6790,6900,104627000,6925.0,7013.25,6662.25,-3.6312849160000003,0.793103448,44.23076923,41.46457344,0.295967804,115.8026338,154.1864852,-162086619.9,51.82692308,-876812605.6,28.88888889,0.7111111109999999
259,29/01/2021,6900,7000,6760,6760,132762500,6861.0,7012.75,6678.416667,-5.056179775,0.323699422,24.45414847,29.20834099,0.047547692,135.8344581,156.181963,-159630797.3,23.36538462,-1009575106.0,8.148148147999999,0.918518519
260,01/02/2021,6760,6920,6595,6820,113129000,6818.0,7012.0,6695.083333,-2.8490028489999997,0.5,33.33333333,28.95617493,0.158715067,134.0559585,155.28727859999998,-130717773.3,7.083333333,-966063951.8,31.91489362,0.6808510640000001
261,02/02/2021,6965,6980,6800,6800,86741000,6814.0,6997.5,6710.25,-2.228612509,0.515151515,34.0,35.36131966,0.16337292,130.6569937,157.4403767,-139833064.7,-9.102564102999999,-1052804952.0,29.07801418,0.709219858
262,03/02/2021,7000,7000,6825,6825,67291000,6821.0,6991.5,6727.0,-4.143258427,0.651785714,39.45945946,41.21406716,0.22449930899999998,118.5210952,158.7854073,-128734444.9,-37.53205128,-1120095952.0,32.62411348,0.673758865
263,04/02/2021,6920,7000,6835,6855,80950500,6812.0,6986.0,6738.75,-3.382663848,0.797979798,44.38202247,47.84112289,0.287238956,101.41622159999999,157.51507859999998,-152261425.0,-60.41666667,-1181422088.0,36.87943262,0.6312056739999999
264,05/02/2021,6870,6950,6855,6915,51602000,6843.0,6979.25,6749.0,-2.536997886,0.5858585860000001,36.94267516,46.32018623,0.39565335700000004,75.86830695,156.3067675,-150838165.1,-81.18589744,-1167842614.0,45.39007092,0.546099291
265,08/02/2021,7050,7055,6880,6920,45604000,6863.0,6958.0,6759.583333,-2.190812721,0.627659575,38.5620915,45.00954296,0.42655492899999997,52.31873469,150.6637168,-137755451.0,-99.87179487,-1192599072.0,46.09929078,0.5390070920000001
266,09/02/2021,7000,7030,6955,6980,75574000,6899.0,6949.0,6767.916667,-1.412429379,0.7553191490000001,43.03030303,43.39822214,0.564064904,66.22122016,144.946446,-119974469.3,-113.7820513,-1217790405.0,54.60992908,0.45390070899999996
267,10/02/2021,7050,7050,6900,6920,44984500,6918.0,6939.0,6774.25,-1.634683724,0.6960784309999999,41.04046243,44.27659424,0.458521216,64.63164859,141.41006169999997,-116810926.5,-116.82692309999999,-1250779038.0,53.71900826,0.462809917
268,11/02/2021,6985,6985,6840,6880,36926000,6923.0,6932.0,6781.916667,0.8797653959999999,0.636363636,38.88888889,46.12084428,0.385590151,63.96287986,137.5556453,-102669980.2,-109.32692309999999,-1267332073.0,47.10743802,0.52892562
269,15/02/2021,6830,6890,6720,6800,83922000,6900.0,6924.25,6788.75,0.147275405,0.598290598,37.43315508,45.95859141,0.23457337399999997,58.09690181,136.2395766,-94560043.35,-102.1474359,-1272268661.0,44.56521739,0.554347826
270,16/02/2021,6880,6945,6830,6940,47221000,6904.0,6915.25,6796.416667,0.579710145,1.324324324,56.97674419,52.60615791,0.557176129,58.61100579,134.1708074,-61042653.92,-94.58333333,-1229153835.0,75.0,0.25
271,17/02/2021,6890,6960,6850,6900,66011500,6888.0,6905.5,6802.25,2.071005917,1.289473684,56.32183908,54.16220655,0.48625841399999997,51.62605931,132.7948501,-32081930.26,-65.80128205,-1235154880.0,66.30434783,0.33695652200000004
272,18/02/2021,6850,6900,6735,6735,91204000,6851.0,6887.5,6805.0,-1.246334311,0.697247706,41.08108108,44.70691649,0.105641546,68.02389286,138.9429339,-29485710.53,-56.53846154,-1326358880.0,30.43478261,0.695652174
273,19/02/2021,6780,6850,6760,6825,70487500,6840.0,6875.0,6808.5,0.367647059,1.160493827,53.71428571,54.87319638,0.356873878,69.89456345,140.8940697,-40083898.31,-43.10897436,-1295031103.0,50.0,0.5
274,22/02/2021,6900,6940,6790,6790,68913000,6838.0,6860.5,6811.666667,-0.512820513,0.931818182,48.23529412,64.91374333,0.266083899,73.85120175,142.5350834,-63403490.24,-37.17948718,-1363944103.0,20.89552239,0.7910447759999999
275,23/02/2021,6820,6845,6775,6825,58360000,6815.0,6850.0,6815.416667,-0.437636762,1.05952381,51.44508671,57.27380949,0.40248055299999996,72.78220936,122.78357199999999,-52961394.55,-34.67948718,-1338932674.0,31.34328358,0.6865671640000001
276,24/02/2021,6825,6835,6725,6725,71869000,6780.0,6845.25,6818.083333,-2.747650036,0.807692308,44.68085106,49.51111068,0.067039693,70.73895674,119.8452706,-72250458.12,-35.32051282,-1410801674.0,1.4925373130000001,0.985074627
277,25/02/2021,6740,6770,6680,6705,78688000,6774.0,6841.0,6823.0,-3.1069364160000004,0.7222222220000001,41.93548387,40.60692819,0.047028899000000006,73.93409227,118.83099579999998,-80027622.06,-38.23717949,-1445774118.0,6.666666667,0.933333333
278,26/02/2021,6705,6810,6645,6710,173631500,6751.0,6831.5,6826.833333,-3.868194842,0.62037037,38.28571429,47.56913657,0.11509752699999999,75.97532494,121.12768740000001,-106391114.6,-45.92948718,-1482605043.0,15.85365854,0.841463415
279,01/03/2021,6830,7045,6800,7045,205539000,6802.0,6845.75,6837.833333,1.806358382,1.2314814809999999,55.18672199,54.84417815,1.055250932,106.7473653,123.8705642,-61332832.68,-34.35897436,-1277066043.0,98.7654321,0.012345678999999998
280,02/03/2021,7120,7160,7000,7015,81446500,6840.0,6855.5,6851.333333,1.962209302,1.061403509,51.4893617,55.10549325,0.912327824,117.0523387,118.6830513,-15746485.61,-20.60897436,-1343241324.0,71.84466019,0.281553398
281,03/03/2021,7065,7085,7000,7000,84470000,6895.0,6865.5,6861.416667,2.9411764710000003,1.1523809520000001,53.53982301,53.25442859,0.833883638,126.6935279,114.24887549999998,21807065.0,-2.596153846,-1427711324.0,68.93203883,0.310679612
282,04/03/2021,6905,7000,6720,6720,120802500,6898.0,6860.25,6865.916667,-3.170028818,0.790849673,44.16058394,49.864239899999994,0.16706929199999998,127.9804673,110.8146601,-46460034.39,-17.08333333,-1548513824.0,14.5631068,0.8543689320000001
283,05/03/2021,6720,6925,6720,6800,111871500,6916.0,6857.5,6871.583333,-1.4492753619999998,1.0,50.0,57.179365100000005,0.36455394799999996,128.4143684,104.71137579999998,-95265932.58,-25.80128205,-1573070982.0,30.09708738,0.6990291259999999
284,08/03/2021,6950,6950,6720,6720,90883000,6851.0,6847.75,6877.083333,-0.22271714899999998,0.7124183009999999,41.60305344,51.941550299999996,0.207826505,132.43960890000002,99.44079757,-144012497.4,-20.12820513,-1663953982.0,14.5631068,0.8543689320000001
285,09/03/2021,6700,6715,6600,6605,135582000,6769.0,6832.0,6878.5,-3.2234432230000003,0.648809524,39.35018051,49.598062899999995,0.026853276000000002,148.19665990000001,102.56285340000001,-178875280.3,-32.5,-1787746243.0,0.892857143,0.9910714290000001
286,10/03/2021,6720,6720,6620,6705,50302000,6710.0,6818.25,6882.083333,-1.251840943,0.955555556,48.86363636,54.57755103,0.25992720399999997,149.38624430000002,105.1617801,-204523250.3,-35.16025641,-1752534843.0,18.75,0.8125
287,12/03/2021,6875,6880,6715,6765,74328000,6719.0,6810.5,6885.25,-0.879120879,0.911111111,47.674418599999996,54.69260126,0.40199881200000004,146.52730119999998,105.58159040000001,-210206301.2,-38.81410256,-1781815571.0,29.46428571,0.705357143
288,15/03/2021,6815,6820,6665,6665,57416000,6692.0,6799.75,6884.083333,-0.892193309,0.8310810809999999,45.38745387,50.22852462,0.21703849600000003,150.12994369999998,108.77908300000001,-191705424.1,-37.66025641,-1839231571.0,11.60714286,0.8839285709999999
289,16/03/2021,6710,6710,6620,6625,70755500,6673.0,6791.0,6880.833333,-1.193139448,0.7435897440000001,42.64705882,49.84627819,0.16798937600000002,134.79985159999998,113.93480100000001,-179062995.2,-35.48076923,-1902125348.0,4.464285714,0.955357143
