Date,Open,High,Low,Close,Volume,MA5,MA20,MA60,AlexanderFilter,RS,RSI,Money Flow Index,%B,10 days Volatility,30 days Volatility,Chaikin Oscilator,MACD,Accumulation and Distribution Oscillator,%K,William %R
04/02/2021,6920,7000,6835,6855,80950500,6812,6986,6738.75,-3.382663848,0.797979798,44.38202247,47.84112289,0.287238956,101.4162216,157.5150786,-152261425,-60.41666667,-1181422088,36.87943262,0.631205674
05/02/2021,6870,6950,6855,6915,51602000,6843,6979.25,6749,-2.536997886,0.585858586,36.94267516,46.32018623,0.395653357,75.86830695,156.3067675,-150838165.1,-81.18589744,-1167842614,45.39007092,0.546099291
08/02/2021,7050,7055,6880,6920,45604000,6863,6958,6759.583333,-2.190812721,0.627659575,38.5620915,45.00954296,0.426554929,52.31873469,150.6637168,-137755451,-99.87179487,-1192599072,46.09929078,0.539007092
09/02/2021,7000,7030,6955,6980,75574000,6899,6949,6767.916667,-1.412429379,0.755319149,43.03030303,43.39822214,0.564064904,66.22122016,144.946446,-119974469.3,-113.7820513,-1217790405,54.60992908,0.453900709
10/02/2021,7050,7050,6900,6920,44984500,6918,6939,6774.25,-1.634683724,0.696078431,41.04046243,44.27659424,0.458521216,64.63164859,141.4100617,-116810926.5,-116.8269231,-1250779038,53.71900826,0.462809917
11/02/2021,6985,6985,6840,6880,36926000,6923,6932,6781.916667,0.879765396,0.636363636,38.88888889,46.12084428,0.385590151,63.96287986,137.5556453,-102669980.2,-109.3269231,-1267332073,47.10743802,0.52892562
15/02/2021,6830,6890,6720,6800,83922000,6900,6924.25,6788.75,0.147275405,0.598290598,37.43315508,45.95859141,0.234573374,58.09690181,136.2395766,-94560043.35,-102.1474359,-1272268661,44.56521739,0.554347826
16/02/2021,6880,6945,6830,6940,47221000,6904,6915.25,6796.416667,0.579710145,1.324324324,56.97674419,52.60615791,0.557176129,58.61100579,134.1708074,-61042653.92,-94.58333333,-1229153835,75,0.25
17/02/2021,6890,6960,6850,6900,66011500,6888,6905.5,6802.25,2.071005917,1.289473684,56.32183908,54.16220655,0.486258414,51.62605931,132.7948501,-32081930.26,-65.80128205,-1235154880,66.30434783,0.336956522
18/02/2021,6850,6900,6735,6735,91204000,6851,6887.5,6805,-1.246334311,0.697247706,41.08108108,44.70691649,0.105641546,68.02389286,138.9429339,-29485710.53,-56.53846154,-1326358880,30.43478261,0.695652174
19/02/2021,6780,6850,6760,6825,70487500,6840,6875,6808.5,0.367647059,1.160493827,53.71428571,54.87319638,0.356873878,69.89456345,140.8940697,-40083898.31,-43.10897436,-1295031103,50,0.5
22/02/2021,6900,6940,6790,6790,68913000,6838,6860.5,6811.666667,-0.512820513,0.931818182,48.23529412,64.91374333,0.266083899,73.85120175,142.5350834,-63403490.24,-37.17948718,-1363944103,20.89552239,0.791044776
23/02/2021,6820,6845,6775,6825,58360000,6815,6850,6815.416667,-0.437636762,1.05952381,51.44508671,57.27380949,0.402480553,72.78220936,122.783572,-52961394.55,-34.67948718,-1338932674,31.34328358,0.686567164
24/02/2021,6825,6835,6725,6725,71869000,6780,6845.25,6818.083333,-2.747650036,0.807692308,44.68085106,49.51111068,0.067039693,70.73895674,119.8452706,-72250458.12,-35.32051282,-1410801674,1.492537313,0.985074627
25/02/2021,6740,6770,6680,6705,78688000,6774,6841,6823,-3.106936416,0.722222222,41.93548387,40.60692819,0.047028899,73.93409227,118.8309958,-80027622.06,-38.23717949,-1445774118,6.666666667,0.933333333
26/02/2021,6705,6810,6645,6710,173631500,6751,6831.5,6826.833333,-3.868194842,0.62037037,38.28571429,47.56913657,0.115097527,75.97532494,121.1276874,-106391114.6,-45.92948718,-1482605043,15.85365854,0.841463415
01/03/2021,6830,7045,6800,7045,205539000,6802,6845.75,6837.833333,1.806358382,1.231481481,55.18672199,54.84417815,1.055250932,106.7473653,123.8705642,-61332832.68,-34.35897436,-1277066043,98.7654321,0.012345679
02/03/2021,7120,7160,7000,7015,81446500,6840,6855.5,6851.333333,1.962209302,1.061403509,51.4893617,55.10549325,0.912327824,117.0523387,118.6830513,-15746485.61,-20.60897436,-1343241324,71.84466019,0.281553398
03/03/2021,7065,7085,7000,7000,84470000,6895,6865.5,6861.416667,2.941176471,1.152380952,53.53982301,53.25442859,0.833883638,126.6935279,114.2488755,21807065,-2.596153846,-1427711324,68.93203883,0.310679612
04/03/2021,6905,7000,6720,6720,120802500,6898,6860.25,6865.916667,-3.170028818,0.790849673,44.16058394,49.8642399,0.167069292,127.9804673,110.8146601,-46460034.39,-17.08333333,-1548513824,14.5631068,0.854368932
05/03/2021,6720,6925,6720,6800,111871500,6916,6857.5,6871.583333,-1.449275362,1,50,57.1793651,0.364553948,128.4143684,104.7113758,-95265932.58,-25.80128205,-1573070982,30.09708738,0.699029126
08/03/2021,6950,6950,6720,6720,90883000,6851,6847.75,6877.083333,-0.222717149,0.712418301,41.60305344,51.9415503,0.207826505,132.4396089,99.44079757,-144012497.4,-20.12820513,-1663953982,14.5631068,0.854368932
09/03/2021,6700,6715,6600,6605,135582000,6769,6832,6878.5,-3.223443223,0.648809524,39.35018051,49.5980629,0.026853276,148.1966599,102.5628534,-178875280.3,-32.5,-1787746243,0.892857143,0.991071429
10/03/2021,6720,6720,6620,6705,50302000,6710,6818.25,6882.083333,-1.251840943,0.955555556,48.86363636,54.57755103,0.259927204,149.3862443,105.1617801,-204523250.3,-35.16025641,-1752534843,18.75,0.8125
12/03/2021,6875,6880,6715,6765,74328000,6719,6810.5,6885.25,-0.879120879,0.911111111,47.6744186,54.69260126,0.401998812,146.5273012,105.5815904,-210206301.2,-38.81410256,-1781815571,29.46428571,0.705357143
15/03/2021,6815,6820,6665,6665,57416000,6692,6799.75,6884.083333,-0.892193309,0.831081081,45.38745387,50.22852462,0.217038496,150.1299437,108.779083,-191705424.1,-37.66025641,-1839231571,11.60714286,0.883928571
16/03/2021,6710,6710,6620,6625,70755500,6673,6791,6880.833333,-1.193139448,0.743589744,42.64705882,49.84627819,0.167989376,134.7998516,113.934801,-179062995.2,-35.48076923,-1902125348,4.464285714,0.955357143
17/03/2021,6650,6665,6605,6610,71474500,6674,6774.5,6877.833333,-1.490312966,0.834532374,45.49019608,49.91043379,0.173649652,111.5358687,119.8824656,-177175671.5,-32.08333333,-1961687432,1.785714286,0.982142857
18/03/2021,6620,6720,6610,6705,70067500,6674,6764.75,6873.75,-4.826117814,1,50,55.15023972,0.378994771,61.97580173,121.3722465,-152706438.7,-52.1474359,-1910729250,18.75,0.8125
19/03/2021,6770,6770,6625,6760,125853000,6673,6766,6870.833333,-3.635067712,1.074074074,51.78571429,53.58039937,0.487830991,64.87680633,121.6233941,-94037604.61,-64.93589744,-1802235284,28.57142857,0.714285714
22/03/2021,6640,6680,6610,6620,67523500,6664,6755.75,6867.833333,-5.428571429,0.478527607,32.36514523,42.55554337,0.231538435,58.14636704,125.6830228,-29224375.31,-85.06410256,-1850466356,3.571428571,0.964285714
23/03/2021,6720,6720,6555,6565,127762500,6652,6744.5,6863.416667,-2.306547619,0.464285714,31.70731707,34.41543322,0.161883613,65.12488004,130.405777,-16683271.76,-85.86538462,-1962742492,1.886792453,0.981132076
24/03/2021,6515,6550,6420,6440,152050000,6618,6725.25,6858.833333,-5.294117647,0.410526316,29.10447761,32.9009373,0.014287047,92.67685795,141.9213397,-77247972.55,-102.0192308,-2068007877,3.448275862,0.965517241
25/03/2021,6400,6440,6330,6370,119101500,6551,6707.5,6852.916667,-5.208333333,0.527027027,34.51327434,33.13719978,-0.008326946,121.392957,153.5954282,-125793695.9,-109.2628205,-2100490104,6.451612903,0.935483871
26/03/2021,6370,6445,6300,6415,134467500,6482,6693,6846.833333,-2.87660863,0.47972973,32.42009132,33.86159563,0.109146349,122.8260966,161.4759184,-121449432.1,-106.4423077,-2021664328,17.69230769,0.823076923
29/03/2021,6410,6515,6360,6360,113370500,6430,6675.5,6840.083333,-5.14541387,0.496503497,33.17757009,41.52177125,0.089071465,134.6142637,172.2950473,-114211423.5,-120.7692308,-2135034828,10.34482759,0.896551724
30/03/2021,6370,6455,6370,6395,83115500,6396,6643,6833.833333,-5.469327421,0.65,39.39393939,43.28943591,0.158149164,138.9028437,180.8019174,-110420990.5,-135.0641026,-2169258858,16.37931034,0.836206897
31/03/2021,6390,6395,6145,6215,223390500,6351,6603,6823.5,-6.751687922,0.371794872,27.10280374,35.09119671,-0.029702829,162.9179241,195.2506224,-161796782.3,-150.4487179,-2267550678,9.523809524,0.904761905
01/04/2021,6215,6270,6155,6225,112286000,6322,6564.25,6809.083333,-6.037735849,0.307692308,23.52941176,29.30543748,0.020578378,161.5866641,206.8974518,-164590922.7,-160.7051282,-2243140678,11.85185185,0.881481482
05/04/2021,6250,6290,6155,6155,73311500,6270,6536,6795.916667,-6.883509834,0.32,24.24242424,29.10278567,0.009170573,141.0992558,224.8681095,-162233673.4,-176.6987179,-2316452178,1.6,0.984
06/04/2021,6135,6170,6080,6165,80215000,6231,6504.25,6782.583333,-8.053691275,0.352112676,26.04166667,29.03939883,0.076192701,127.8172524,237.2460045,-115298406,-200.9294872,-2245149955,12.31884058,0.876811594
07/04/2021,6155,6275,6135,6250,107908000,6202,6480.75,6769.25,-7.544378698,0.482014389,32.52427184,35.06844469,0.212996403,102.4402265,243.6096605,-71541218.95,-225.7371795,-2175780527,24.63768116,0.753623188
08/04/2021,6200,6215,6125,6135,123697500,6186,6457.25,6749.083333,-7.326283988,0.296296296,22.85714286,29.61752408,0.120451077,101.31757,253.2837671,-36322209.24,-231.1538462,-2271989693,7.971014493,0.920289855
09/04/2021,6315,6320,6145,6200,116961000,6181,6432,6733.083333,-5.559786748,0.308641975,23.58490566,28.81679776,0.225534296,97.03221115,260.2189783,-38255449.66,-230.224359,-2315432351,18.75,0.8125
12/04/2021,6295,6295,6060,6065,110411500,6163,6397,6715.5,-5.822981366,0.310559006,23.69668246,28.19130754,0.107076103,94.8432918,273.0081908,-80095654.29,-225.5128205,-2421145489,0.757575758,0.992424242
13/04/2021,6050,6060,5980,6000,119211500,6130,6363.75,6698.5,-5.808477237,0.306748466,23.4741784,28.53653645,0.084081949,101.6230781,287.1479003,-115111195,-228.6538462,-2480751239,3.50877193,0.964912281
14/04/2021,6105,6305,6060,6305,135519500,6141,6347.75,6687.666667,-1.714731099,0.804347826,44.57831325,37.09835744,0.449227133,84.82481948,271.5329425,-107447036.3,-218.7820513,-2345231739,60.74766355,0.392523365
15/04/2021,6305,6310,6180,6280,102686500,6170,6331.25,6673.666667,-1.257861635,0.860465116,46.25,43.8234381,0.436589797,90.22749027,255.3590065,-61472709.69,-208.525641,-2289939008,56.07476636,0.439252336
16/04/2021,6370,6370,6215,6275,79293500,6185,6309.75,6660,-1.876465989,0.784615385,43.96551724,41.7665896,0.452562501,94,236.8743807,2633370.72,-205.8333333,-2307843992,55.14018692,0.448598131
19/04/2021,6275,6280,6230,6270,47095000,6226,6285.25,6646.25,0.884955752,0.85,45.94594595,35.95883896,0.474795936,96.86201526,232.7003915,20828434.46,-184.5192308,-2279586992,61.05263158,0.389473684
20/04/2021,6200,6250,6185,6235,72721000,6273,6266,6632.25,0.16064257,0.748031496,42.79279279,36.26692674,0.440619564,97.00644308,224.0622433,36859551.19,-163.3012821,-2240429530,61.44578313,0.385542169
21/04/2021,6200,6225,6165,6165,68397000,6245,6246,6617,0.162469537,0.904761905,47.5,40.49267808,0.32012609,96.10411021,220.0283441,49836638.74,-143.2371795,-2308826530,47.43589744,0.525641026
22/04/2021,6200,6275,6180,6215,63758000,6232,6234.75,6603.333333,0.811030008,0.980952381,49.51923077,46.93395435,0.452297887,94.25497334,218.14935,39858844.71,-123.3012821,-2325604952,60.25641026,0.397435897
23/04/2021,6280,6395,6225,6390,108498500,6255,6235.75,6596.166667,2.24,1.516483516,60.26200873,53.91085634,0.867625751,109.9772704,209.2603376,36311419.35,-103.1730769,-2223488716,98.79518072,0.012048193
26/04/2021,6395,6400,6280,6285,108742000,6258,6229.25,6587.75,2.444987775,1.214285714,54.83870968,52.67116307,0.643179063,98.13765842,195.6950576,21732974.61,-74.51923077,-2323168883,72.61904762,0.273809524
27/04/2021,6370,6435,6355,6405,132650000,6292,6231.5,6579.5,3.306451613,1.276785714,56.07843137,53.64157691,0.930315798,69.21885581,186.9060964,14524678.55,-43.78205128,-2290006383,93.40659341,0.065934066
28/04/2021,6400,6405,6315,6320,87660000,6323,6227.75,6572.166667,4.204451772,1.349056604,57.42971888,54.94498954,0.740427668,69.84983894,179.0770318,-31351745.94,-10.99358974,-2367926383,74.72527473,0.252747253
29/04/2021,6460,6460,6360,6410,57355000,6362,6237.5,6565.333333,6.833333333,1.396226415,58.26771654,52.94080524,0.915765262,79.3473377,171.9810229,-38472175.13,29.13461538,-2367926383,89.58333333,0.104166667
30/04/2021,6450,6450,6380,6405,65829500,6365,6246.5,6558.75,1.586042823,1.85,64.9122807,60.05376111,0.860633587,85.11756575,157.398027,-62825902.71,38.81410256,-2386734811,88.54166667,0.114583333
03/05/2021,6480,6480,6345,6390,42065500,6386,6258.25,6551.5,1.751592357,2.114285714,67.88990826,63.68936171,0.794065042,87.0689382,134.4665386,-61652358.07,47.21153846,-2400756645,78.57142857,0.214285714
04/05/2021,6350,6430,6340,6400,50123500,6385,6270,6543.916667,1.992031873,1.271428571,55.97484277,56.25992219,0.78529085,84.61826044,122.1098094,-52664572.82,58.20512821,-2384048811,74.6031746,0.253968254
05/05/2021,6420,6430,6400,6425,51685000,6406,6278.75,6535.75,2.472089314,1.446153846,59.11949686,54.18700077,0.808106473,64.97884271,113.9177335,-36207122.5,68.62179487,-2349592145,82.53968254,0.174603175
06/05/2021,6400,6450,6400,6425,38115500,6409,6293.25,6527.5,3.047313553,1.46875,59.49367089,52.34381516,0.779289986,43.72928081,113.2695899,-16753569.84,83.30128205,-2349592145,82.53968254,0.174603175
07/05/2021,6460,6460,6385,6400,48864000,6408,6303.25,6517.833333,3.811841038,1.382352941,58.02469136,52.18941668,0.704837727,43.9346105,114.1446451,501368.5714,95.76923077,-2378910545,74.6031746,0.253968254
10/05/2021,6400,6420,6395,6420,68180500,6414,6321,6509.5,3.29847144,1.606557377,61.63522013,52.31699414,0.731081458,28.80972058,114.3363702,12211518.1,105.3525641,-2310730045,80.95238095,0.190476191
11/05/2021,6400,6480,6305,6480,70680000,6430,6345,6502.833333,1.408450704,2.340425532,70.06369427,59.22433244,0.903173728,37.56660751,118.8590435,43729917.62,100.3525641,-2240050045,100,0
17/05/2021,6500,6500,6375,6500,129058500,6445,6354.75,6497.833333,3.420843278,2.212765957,68.87417219,61.8530748,0.905133991,34.31107693,123.3554034,107342767.1,105.3846154,-2110991545,100,0
18/05/2021,6400,6455,6365,6390,73563000,6438,6360.25,6488.666667,-0.234192038,1,50,53.41061706,0.584287767,35.71064267,123.6348791,140600027.8,98.75,-2143686211,50,0.5
19/05/2021,6380,6400,6335,6345,64912500,6427,6363.75,6479.416667,0.39556962,1.210526316,54.76190476,55.74481545,0.445590427,42.67610573,123.0998917,137930580.2,92.75641026,-2188625635,20.51282051,0.794871795
20/05/2021,6390,6435,6350,6380,64950000,6419,6369.25,6473.5,-0.468018721,0.912280702,47.70642202,52.46256355,0.532200787,43.41946568,120.6537746,86382096.29,83.33333333,-2207728576,38.46153846,0.615384615
21/05/2021,6450,6450,6260,6360,92620000,6395,6375.5,6465.75,-0.702576112,1.181818182,54.16666667,52.17351382,0.450097529,46.48924607,117.8328619,48540056.56,68.23717949,-2202853839,41.66666667,0.583333333
24/05/2021,6355,6380,6290,6325,59210000,6360,6383.5,6458,-1.017214397,0.666666667,40,45.86621815,0.265141668,53.02122217,117.1679706,26053343.04,50.32051282,-2216011617,27.08333333,0.729166667
25/05/2021,6300,6440,6300,6355,87470000,6353,6390.5,6450.166667,-0.703125,0.8,44.44444444,47.0764972,0.320688775,54.19640209,112.1363258,5560776.582,44.6474359,-2234755188,39.58333333,0.604166667
27/05/2021,6440,6480,6270,6270,537971500,6338,6384.5,6442.583333,-2.412451362,0.625,38.46153846,30.94075858,-0.010855367,65.88816282,110.1736004,-145015225.5,32.11538462,-2772726688,4.166666667,0.958333333
28/05/2021,6330,6370,6330,6340,102108500,6330,6387.25,6436.5,-1.322957198,0.8125,44.82758621,36.69930696,0.274176625,65.70578361,98.60428771,-296299910,22.53205128,-2823780938,33.33333333,0.666666667
31/05/2021,6360,6390,6325,6375,101442000,6333,6385.75,6430.916667,-0.390625,0.84375,45.76271186,38.72475383,0.44852333,55.62373594,76.04749978,-421523460.4,16.41025641,-2769158323,47.91666667,0.520833333
02/06/2021,6500,6515,6420,6465,141732500,6361,6393,6421.25,0.700934579,1.125,52.94117647,42.65250857,0.841943413,47.45787606,78.1913607,-356257902,11.31410256,-2776617928,80.39215686,0.196078431
03/06/2021,6495,6600,6430,6600,133810500,6410,6402.5,6414.333333,1.851851852,1.677966102,62.65822785,48.41162547,1.212018059,86.37273875,88.19234031,-246021277,4.583333333,-2642807428,100,0
04/06/2021,6620,6620,6500,6580,62108500,6472,6411.25,6407.333333,1.230769231,1.507936508,60.12658228,52.24450771,1.031209605,103.5132842,94.32876903,-153655471.6,-2.788461538,-2622104595,88.88888889,0.111111111
07/06/2021,6560,6570,6430,6530,62576000,6510,6418.25,6404.166667,2.190923318,1.136986301,53.20512821,48.32650735,0.835340722,109.4988584,95.98336083,-54455825.31,3.493589744,-2595286309,75,0.25
08/06/2021,6575,6575,6430,6430,64348000,6521,6419.75,6398,1.33963751,0.849462366,45.93023256,42.33318346,0.530784945,107.6615066,92.0482965,-14386738.62,5,-2659634309,47.22222222,0.527777778
09/06/2021,6360,6535,6360,6530,77198000,6534,6425,6394.833333,2.351097179,1.394366197,58.23529412,42.21787492,0.802957451,105.7887045,85.00473843,34449185.84,12.69230769,-2586847623,75,0.25
10/06/2021,6555,6620,6490,6620,73262500,6538,6434.75,6395.083333,4.088050314,1.887096774,65.36312849,46.47039443,0.979885242,112.2898036,85.93925503,89565907.93,22.82051282,-2513585123,100,0
11/06/2021,6570,6580,6460,6470,72780500,6516,6438.25,6391.166667,2.292490119,1.195652174,54.45544554,42.34050857,0.582293939,89.71621927,86.25929902,98183049.45,32.59615385,-2574235540,58.33333333,0.416666667
14/06/2021,6520,6520,6400,6410,61478500,6492,6437.75,6385.25,0.865460268,1.1,52.38095238,43.11643594,0.428162547,79.586431,82.52760481,65478384.63,36.98717949,-2625467623,40,0.6
15/06/2021,6445,6470,6405,6470,87799000,6500,6437.25,6382,3.189792663,1.311827957,56.74418605,47.63587148,0.584952104,68.93656504,82.82243389,34301581.35,50.57692308,-2537668623,57.14285714,0.428571429
16/06/2021,6420,6435,6360,6385,48984000,6471,6431.5,6378,0.70977918,1.054545455,51.32743363,43.42208448,0.378769697,77.82191208,80.81202468,18785756.43,54.90384615,-2553996623,32.85714286,0.671428571
17/06/2021,6390,6390,6275,6330,68448500,6413,6428.5,6373.333333,-0.705882353,1.115384615,52.72727273,60.70218197,0.248871531,85.74526226,82.70916246,33033937.55,54.80769231,-2556972645,15.94202899,0.84057971
18/06/2021,6300,6345,6280,6325,118043000,6384,6427.5,6367,-2.165506574,0.971428571,49.27536232,51.3701983,0.241164917,88.74119675,84.63729806,30679671.23,46.98717949,-2511571491,14.49275362,0.855072464
21/06/2021,6300,6300,6210,6250,60823500,6352,6421,6358.5,-5.303030303,0.791666667,44.18604651,44.40690962,0.096437632,102.2301325,90.07728163,34872994.59,23.58974359,-2518329658,9.756097561,0.902439024
22/06/2021,6250,6390,6240,6340,65824000,6326,6420,6353.833333,-3.647416413,0.791666667,44.18604651,40.32487951,0.312373988,105.0523679,91.14777379,38743169.65,6.666666667,-2496388324,31.70731707,0.682926829
23/06/2021,6295,6340,6230,6230,52451000,6295,6415.25,6348.25,-4.594180704,0.478873239,32.38095238,29.87238619,0.088940846,110.0727032,97.13735979,22519728.66,-8.717948718,-2548839324,4.87804878,0.951219512
24/06/2021,6310,6310,6200,6210,56010000,6271,6408,6344.416667,-3.421461897,0.478873239,32.38095238,23.58394661,0.089857243,88.37986196,103.5590277,5182441.712,-15.8974359,-2594665688,2.380952381,0.976190476
25/06/2021,6230,6260,6190,6190,68939500,6244,6404,6341.416667,-5.206738132,0.5,33.33333333,23.50454051,0.076701293,87.74394566,110.449712,-41619548.01,-36.53846154,-2663605188,0,1
28/06/2021,6100,6150,6055,6055,84420500,6205,6389.75,6335.416667,-8.534743202,0.475524476,32.22748815,23.14426286,-0.068682145,110.5678525,126.2070609,-95759196.07,-72.46794872,-2748025688,0,1
29/06/2021,6050,6090,6040,6045,53704000,6146,6373.25,6330.166667,-6.56877898,0.331034483,24.87046632,23.80075219,0.003477795,110.4717158,138.7833043,-135868236.3,-95,-2790988888,0.862068966,0.99137931
30/06/2021,6000,6070,6000,6025,65795000,6105,6351.25,6324,-6.00624025,0.201342282,16.75977654,16.19234432,0.047396364,114.629839,149.7316117,-159016576.4,-114.1987179,-2809787460,4.310344828,0.956896552
01/07/2021,6060,6075,6000,6025,58153000,6068,6322.5,6320.833333,-6.877897991,0.25210084,20.13422819,22.42810785,0.095908873,116.5429106,160.7621604,-158845363.2,-139.7435897,-2829171793,4.807692308,0.951923077
02/07/2021,6070,6140,6040,6100,67392500,6050,6298.5,6318.75,-4.463586531,0.420560748,29.60526316,29.2646057,0.224561535,105.5509356,166.5302775,-136667984.6,-153.6858974,-2815693293,21.27659574,0.787234043
05/07/2021,6100,6130,6070,6110,39710500,6061,6277.5,6318,-3.475513428,0.327102804,24.64788732,25.20027375,0.26261067,100.1049449,171.0360586,-105811637.8,-165.8653846,-2802456460,25.28735632,0.747126437
06/07/2021,6110,6110,6055,6055,34279500,6063,6258.75,6316.166667,-4.268774704,0.346534654,25.73529412,25.67864765,0.215593522,74.37909653,177.5926206,-74298263.19,-177.4038462,-2836735960,14.1025641,0.858974359
07/07/2021,6180,6180,6030,6065,35595000,6071,6235.5,6313.083333,-2.96,0.411111111,29.13385827,30.80582518,0.252809232,61.97580173,183.1424006,-56952421.9,-180.8974359,-2855719960,16.66666667,0.833333333
08/07/2021,6000,6040,5980,6015,47297000,6069,6205.25,6311.083333,-5.126182965,0.373737374,27.20588235,33.73445663,0.192077517,50.05247247,190.155565,-46762166.98,-190.6730769,-2847837126,8.536585366,0.914634146
09/07/2021,6010,6020,5990,6020,40707500,6053,6182.75,6308.083333,-3.370786517,0.452380952,31.14754098,34.70498457,0.222923629,31.22899294,196.435528,-22540945.4,-185.8653846,-2807129626,9.756097561,0.902439024
12/07/2021,6070,6180,6020,6170,65981500,6065,6170.75,6309.833333,-0.644122383,0.595238095,37.31343284,34.53565205,0.498634174,47.39198244,197.2607552,13037449.11,-173.4294872,-2749395814,52.77777778,0.472222222
13/07/2021,6170,6175,6015,6045,65946500,6063,6149.5,6310.583333,-2.342487884,0.574712644,36.49635036,34.01398632,0.284577748,47.39198244,200.8709508,32074714.58,-166.8589744,-2790612376,19.6969697,0.803030303
14/07/2021,6020,6030,5980,5990,59321000,6048,6129.75,6305.333333,-1.073492981,0.531914894,34.72222222,33.96830597,0.191388291,51.20790955,203.5657142,27358016.25,-155.3525641,-2826204976,3.571428571,0.964285714
15/07/2021,6000,6115,5995,6115,49724000,6068,6119,6302.583333,1.157981803,0.833333333,45.45454545,41.37608608,0.49033557,52.25179423,194.502285,13060547.08,-133.5576923,-2776480976,67.5,0.325
16/07/2021,6170,6170,6055,6110,47998500,6086,6108.25,6299.833333,1.410788382,1.171875,53.95683453,50.04501253,0.504752856,52.93628245,185.0075824,13362840.78,-106.8589744,-2778567867,65,0.35
19/07/2021,6110,6110,6005,6005,47119000,6053,6096,6295.416667,-0.331950208,0.903614458,47.46835443,50.50905745,0.243253174,54.25863987,179.8190448,15858584.47,-90.64102564,-2825686867,12.5,0.875
21/07/2021,6050,6120,6010,6010,55009500,6046,6079.5,6291.666667,-1.475409836,0.962025317,49.03225806,58.9375645,0.25359567,56.23388658,178.0717708,-14483838.5,-82.75641026,-2880696367,15,0.85
22/07/2021,6115,6155,6050,6155,60792000,6079,6075.75,6291.5,0.736497545,1.329113924,57.06521739,59.13748073,0.80901677,63.87683461,166.6057389,-31844231.03,-66.89102564,-2819904367,87.5,0.125
23/07/2021,6180,6190,6025,6035,79938000,6063,6067,6288.5,-0.330305533,0.873786408,46.63212435,48.85376154,0.358930877,62.6278692,146.8101571,-49101334.17,-55.09615385,-2890152913,26.19047619,0.738095238
26/07/2021,6040,6060,6005,6005,48171500,6042,6057.75,6282.083333,-0.98928277,0.80733945,44.67005076,42.9173159,0.23967356,63.86704941,137.3649842,-55191203.98,-47.59615385,-2938324413,11.9047619,0.880952381
27/07/2021,6005,6060,6000,6005,53107500,6042,6055.25,6277.416667,-0.166251039,0.897959184,47.31182796,41.87323323,0.258175791,55.05678886,130.1917389,-86098150.88,-36.12179487,-2982580663,11.9047619,0.880952381
28/07/2021,6005,6010,5970,5980,74133000,6036,6052,6270.333333,-0.664451827,0.834951456,45.5026455,35.3954324,0.169488229,58.685603,116.4855737,-106359422.2,-29.07051282,-3019647163,4.545454545,0.954545455
29/07/2021,6055,6085,5980,6040,84605000,6013,6052.75,6265.666667,-2.106969206,1.053763441,51.30890052,43.93589996,0.441175492,56.20498199,105.6210469,-111302620.2,-28.36538462,-3007560734,31.81818182,0.681818182
30/07/2021,6040,6100,5960,5970,105685000,6000,6050,6258.333333,-1.240694789,0.906542056,47.54901961,40.77687237,0.148228437,55.22906843,99.27640986,-117658334.8,-24.61538462,-3098147877,4.347826087,0.956521739
02/08/2021,6060,6065,5905,5960,119981500,5991,6043,6250.916667,-0.500834725,0.614678899,38.06818182,31.52111719,0.147417701,52.15601595,91.79445638,-120615889.7,-17.5,-3135642096,19.29824561,0.807017544
03/08/2021,6025,6180,5985,6145,110071500,6019,6044.75,6246.833333,0.490596893,1.238095238,55.31914894,41.26946236,0.908931682,64.51550201,87.03527382,-115850468.1,-13.26923077,-3065083442,84.21052632,0.157894737
04/08/2021,6145,6150,6060,6120,41112000,6047,6048,6242.166667,0.163666121,1.333333333,57.14285714,46.25063498,0.783772628,69.2838365,72.35886646,-83192682.3,-14.93589744,-3051379442,75.43859649,0.245614035
05/08/2021,6170,6310,6140,6300,93768000,6099,6059.75,6240.083333,4.912572856,1.474358974,59.58549223,48.71466134,1.215527463,99.91996797,78.45469322,-12652447.09,-0.16025641,-2968642972,97.5308642,0.024691358
06/08/2021,6360,6360,6135,6160,67285000,6137,6067,6235.666667,2.495840266,1.095238095,52.27272727,43.10880571,0.770348837,104.2365099,75.93582817,15132400.82,7.147435897,-3020975749,56.04395604,0.43956044
09/08/2021,6135,6200,6105,6200,52858500,6185,6076,6232.333333,0.731112916,1.464285714,59.42028986,42.82789924,0.844678565,108.6784247,76.49273749,45865748.73,4.166666667,-2968117249,64.83516484,0.351648352
10/08/2021,6250,6300,6115,6300,60446000,6216,6082.5,6230.333333,4.391052196,1.69047619,62.83185841,43.22470815,1.040683558,121.4341385,87.03830574,58698714.77,18.55769231,-2907671249,86.81318681,0.131868132
12/08/2021,6120,6320,6120,6300,118325500,6252,6095.25,6227.333333,4.912572856,1.345238095,57.36040609,46.30207338,0.962555093,123.1350884,95.62382897,107356716.7,35.83333333,-2813010849,86.81318681,0.131868132
13/08/2021,6350,6435,6325,6410,86929000,6274,6116.25,6225.833333,6.744379684,2.25,69.23076923,53.95271069,1.076896035,139.2129664,111.3233528,150667552.5,55.92948718,-2765595031,95.28301887,0.047169811
16/08/2021,6420,6420,6305,6420,69282000,6326,6131.5,6226.333333,7.357859532,2.537037037,71.72774869,52.78026636,1.00269869,134.611478,124.5615644,180936807.3,78.94230769,-2696313031,97.16981132,0.028301887
